0	1467822519	Mon Apr 06 22:22:49 PDT 2009	NO_QUERY	gzacher	Ugh....92 degrees tomorrow 
0	1467822522	Mon Apr 06 22:22:49 PDT 2009	NO_QUERY	Jenn_L	Where did u move to?  I thought u were already in sd. ?? Hmmm. Random u found me. Glad to hear yer doing well.
0	1467822687	Mon Apr 06 22:22:52 PDT 2009	NO_QUERY	xVivaLaJuicyx	"@BatManYNG I miss my ps3, it's out of commission  Wutcha playing? Have you copped 'Blood On The Sand'?"
0	1467822918	Mon Apr 06 22:22:55 PDT 2009	NO_QUERY	krbleyle	just leaving the parking lot of work! 
0	1467823437	Mon Apr 06 22:23:03 PDT 2009	NO_QUERY	xpika	The Life is cool. But not for Me. 
0	1467823770	Mon Apr 06 22:23:08 PDT 2009	NO_QUERY	Henkuyinepu	"Sadly though, I've never gotten to experience the post coitus cigarette before, and now I never will. "
0	1467823851	Mon Apr 06 22:23:09 PDT 2009	NO_QUERY	ericg622	I had such a nice day. Too bad the rain comes in tomorrow at 5am 
0	1467824199	Mon Apr 06 22:23:15 PDT 2009	NO_QUERY	adri_mane	@Starrbby too bad I won't be around I lost my job and can't even pay my phone bill lmao aw shucks 
0	1467824664	Mon Apr 06 22:23:23 PDT 2009	NO_QUERY	a_mariepyt	Damm back to school tomorrow 
0	1467824967	Mon Apr 06 22:23:28 PDT 2009	NO_QUERY	playboybacon	"Mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?"
0	1467825003	Mon Apr 06 22:23:28 PDT 2009	NO_QUERY	leslierosales	@katortiz  Not forever... See you soon!
0	1467825084	Mon Apr 06 22:23:30 PDT 2009	NO_QUERY	PresidentSnow	"@Lt_Algonquin agreed, I saw the failwhale allllll day today. "
0	1467825411	Mon Apr 06 22:23:35 PDT 2009	NO_QUERY	michrod	@jdarter Oh! Haha... dude I dont really look at em unless someone says HEY I ADDED YOU. Sorry  I'm so terrible at that. I need a pop up!
0	1467825642	Mon Apr 06 22:23:39 PDT 2009	NO_QUERY	timmelko	@ninjen I'm sure you're right...    I need to start working out with you and the Nikster... Or Jared at least!
0	1467825863	Mon Apr 06 22:23:43 PDT 2009	NO_QUERY	BrookeAmanda	i really hate how people diss my bands!  Trace is clearly NOT ugly!
0	1467825883	Mon Apr 06 22:23:43 PDT 2009	NO_QUERY	deelau	"Gym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls."
0	1467826052	Mon Apr 06 22:23:45 PDT 2009	NO_QUERY	paulseverio	Why won't you show my location?!   http://twitpic.com/2y2es
0	1467833672	Mon Apr 06 22:25:44 PDT 2009	NO_QUERY	iv3tte	No picnic  my phone smells like citrus.
0	1467833690	Mon Apr 06 22:25:44 PDT 2009	NO_QUERY	fedunska	"@ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. "
0	1467833736	Mon Apr 06 22:25:45 PDT 2009	NO_QUERY	MagicalMason	No new csi tonight.  FML
0	1467833799	Mon Apr 06 22:25:46 PDT 2009	NO_QUERY	kaelaaa	i think my arms are sore from tennis 
0	1467834001	Mon Apr 06 22:25:49 PDT 2009	NO_QUERY	emo_holic	wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . 
0	1467834053	Mon Apr 06 22:25:52 PDT 2009	NO_QUERY	thelazyboy	sleep soon... i just hate saying bye and see you tomorrow for the night. 
0	1467834227	Mon Apr 06 22:25:53 PDT 2009	NO_QUERY	driveaway2008	"@statravelAU just got ur newsletter, those fares really are unbelievable, shame I already booked and paid for mine "
0	1467834239	Mon Apr 06 22:25:53 PDT 2009	NO_QUERY	mscha	missin' the boo 
0	1467834265	Mon Apr 06 22:25:54 PDT 2009	NO_QUERY	mike_webster_au	@markhardy1974 Me too  #itm
0	1467834284	Mon Apr 06 22:25:54 PDT 2009	NO_QUERY	basiabeans	Damn... I don't have any chalk! MY CHALKBOARD IS USELESS 
0	1467834400	Mon Apr 06 22:25:56 PDT 2009	NO_QUERY	calihonda2001	"had a blast at the Getty Villa, but hates that she's had a sore throat all day. It's just getting worse too "
0	1467834817	Mon Apr 06 22:26:02 PDT 2009	NO_QUERY	djwayneski	@msdrama hey missed ya at the meeting  sup mama
0	1467835085	Mon Apr 06 22:26:06 PDT 2009	NO_QUERY	Ceejison	"My tummy hurts.  I wonder if the hypnosis has anything to do with it? If so, it's working, I get it, STOP SMOKING!!!"
0	1467835198	Mon Apr 06 22:26:08 PDT 2009	NO_QUERY	ItsBrigittaYo	why is it always the fat ones?! 
0	1467835305	Mon Apr 06 22:26:10 PDT 2009	NO_QUERY	MissLaura317	"@januarycrimson Sorry, babe!!  My fam annoys me too. Thankfully, they're asleep right now. Muahaha. *evil laugh*"
0	1467835345	Mon Apr 06 22:26:10 PDT 2009	NO_QUERY	RU_it_girl	@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad 
0	1467835577	Mon Apr 06 22:26:14 PDT 2009	NO_QUERY	viviana09	wednesday my b-day! don't know what 2 do!! 
0	1467835880	Mon Apr 06 22:26:18 PDT 2009	NO_QUERY	disneyfan4eva	Poor cameron (the hills) 
0	1467836024	Mon Apr 06 22:26:21 PDT 2009	NO_QUERY	RoseMaryK	"pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache "
0	1467836111	Mon Apr 06 22:26:22 PDT 2009	NO_QUERY	perrohunter	"@makeherfamous hmm  , do u really enjoy being with him ? if the problems are too constants u should think things more , find someone ulike"
0	1467836448	Mon Apr 06 22:26:27 PDT 2009	NO_QUERY	Dogbook	Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435
0	1467836500	Mon Apr 06 22:26:28 PDT 2009	NO_QUERY	natalieantipas	"so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL....."
0	1467836576	Mon Apr 06 22:26:29 PDT 2009	NO_QUERY	timdonnelly	"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money "
0	1467836583	Mon Apr 06 22:26:29 PDT 2009	NO_QUERY	homeworld	"@stark YOU don't follow me, either  and i work for you!"
0	1467836859	Mon Apr 06 22:26:33 PDT 2009	NO_QUERY	willy_chaz	A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.
4	1552035069	Sat Apr 18 10:37:01 PDT 2009	NO_QUERY	mitchie112	"Has added an unreleased movie into my ipod... not bad quality, actually really good... "
4	1552035134	Sat Apr 18 10:37:02 PDT 2009	NO_QUERY	JessikaPed	I'm addicted to the magic bullet infomercial! Haha 
4	1552035159	Sat Apr 18 10:37:02 PDT 2009	NO_QUERY	msilo87	Made it to Nationals! 
4	1552035185	Sat Apr 18 10:37:03 PDT 2009	NO_QUERY	tljones91	@MikaelaNBC4 Thanks! You have a good weekend too!  Is your hair naturally curly?
4	1552035193	Sat Apr 18 10:37:03 PDT 2009	NO_QUERY	SashaRage	Lovely day!  Heading to my hair appointment at 2:30pm then hitting the gym! Xo
4	1552035200	Sat Apr 18 10:37:03 PDT 2009	NO_QUERY	Maargge	We won!! My brother has been busting some sweet shots. And his teammates totally pone too. 
4	1552035225	Sat Apr 18 10:37:03 PDT 2009	NO_QUERY	JimPap	"Damn got real cloudy real fast...oh well, now I don't feel so bad sitting in front of the TV watching hockey and enjoying a cold one "
4	1552035230	Sat Apr 18 10:37:03 PDT 2009	NO_QUERY	iFanini	"Hey I'm back, what have I missed? Don't feel like scrolling back "
4	1552035249	Sat Apr 18 10:37:04 PDT 2009	NO_QUERY	gk_minusalltop	@musicforanna Is that the only reason you like me? 
4	1552035251	Sat Apr 18 10:37:04 PDT 2009	NO_QUERY	Ollie_of_Olaz	@fusionsearcher Je mag je auto weleens wassen... 
4	1552035285	Sat Apr 18 10:37:04 PDT 2009	NO_QUERY	Gusto_CubanCafe	Preparing for saturday night salsa night.  also doing some updates to our newsletter design.
4	1552035317	Sat Apr 18 10:37:06 PDT 2009	NO_QUERY	Alison_face	@AlisonDowns you're the reason I can't have my full name as my twitter name.I am the reason you can't have your name as a .com or @gmail. 
4	1552035370	Sat Apr 18 10:37:05 PDT 2009	NO_QUERY	MissSididdy	@angelindenver I change mine daily... too fun. 
4	1552035373	Sat Apr 18 10:37:04 PDT 2009	NO_QUERY	asiapersuasia	"recording todayyyyy, but first starbucks! tea and coffee here we go haha "
4	1552035405	Sat Apr 18 10:37:05 PDT 2009	NO_QUERY	BekahCarmichael	packing boxes...and realizing - again - that I have WAY too much stuff!  
4	1552035498	Sat Apr 18 10:37:07 PDT 2009	NO_QUERY	LuciaLillo	@joeymcintyre LOVE IS IN THE AIR 
4	1552035556	Sat Apr 18 10:37:06 PDT 2009	NO_QUERY	chrisdrees	now i'm sick 
4	1552035575	Sat Apr 18 10:37:06 PDT 2009	NO_QUERY	ellaseaman	Lost 1/0 it's okay though 
4	1552035611	Sat Apr 18 10:37:07 PDT 2009	NO_QUERY	apple_charlotte	is actually rather enjoying writing her dissertation - good non? 
4	1552035614	Sat Apr 18 10:37:09 PDT 2009	NO_QUERY	kulit	"An hour and a half late - Happy Birthday, @scrufus!!!   "
4	1552035680	Sat Apr 18 10:37:07 PDT 2009	NO_QUERY	Beverley0308	@Hapson @PaulDale67 it's coming along nicely I'm doing my part well keeping the gin and tonics coming 
4	1552035688	Sat Apr 18 10:37:07 PDT 2009	NO_QUERY	nanaphan	@syapflife - He's doing alright so far -- said he was feeling great after the bike. No fissing... they may arrest me if I tried! 
4	1552035708	Sat Apr 18 10:37:08 PDT 2009	NO_QUERY	cath68	@dmbdork w00t for healing happy yellow sunshine and blue skies 
4	1552035752	Sat Apr 18 10:37:10 PDT 2009	NO_QUERY	selina33	Going to see my cuz run at central with my buddy clark! 
4	1552035801	Sat Apr 18 10:37:08 PDT 2009	NO_QUERY	Magrover10	Heading out to work on a group project for spanish! La cucaracha en el taco 
4	1552035816	Sat Apr 18 10:37:09 PDT 2009	NO_QUERY	maynaseric	@jshe haha sure  wonder when can we invent the food teleport thing over the net. lolz #twitterfood
4	1552035833	Sat Apr 18 10:37:09 PDT 2009	NO_QUERY	IheartFOB	"@zackdft So are we!!!! They better be writing new songs for us!  Unless it was a coincidence, in that case get some food."
4	1552035903	Sat Apr 18 10:37:11 PDT 2009	NO_QUERY	chuckdarw1n	@thecraigmorris c'est moi  merci... I have done big rock candy mtn w/ Vo live
4	1552035913	Sat Apr 18 10:37:09 PDT 2009	NO_QUERY	etchi	@Mui_Mui_2009 okay you ring tonight 
4	1552035918	Sat Apr 18 10:37:10 PDT 2009	NO_QUERY	anuragu	@KunalGautam m sorry tired.......no mood to talk tech....nd cant talk sex with u 
4	1552035977	Sat Apr 18 10:37:10 PDT 2009	NO_QUERY	xochelsea	today is the day i've been waiting for 
4	1552036018	Sat Apr 18 10:37:10 PDT 2009	NO_QUERY	holleycarden	just joined twitter...trying to find people now 
4	1552036038	Sat Apr 18 10:37:12 PDT 2009	NO_QUERY	jbitt856	"Work, Great Winds show tonight with Ash "
4	1552036055	Sat Apr 18 10:37:11 PDT 2009	NO_QUERY	EllenRichter	"Fantasy! Earth, Wind &amp; Fire   ? http://blip.fm/~4jfrv"
4	1552036087	Sat Apr 18 10:37:12 PDT 2009	NO_QUERY	lacrazylegs	Hangin with lovey 
4	1552036126	Sat Apr 18 10:37:11 PDT 2009	NO_QUERY	Stephaniekeeley	@lukemarsden Ooo we going round wigan tonite haha!! me too i might see ya laa lol!!! x Ibiza BARRR !! 
4	1552036160	Sat Apr 18 10:37:12 PDT 2009	NO_QUERY	zembot	NEWWWWWWWWWWWWWWWWWWW BACKGROUND 
4	1552036166	Sat Apr 18 10:37:13 PDT 2009	NO_QUERY	nurae	@Ampolution yeah the weather was great today! Lets hope for more days like this 
4	1552036169	Sat Apr 18 10:37:13 PDT 2009	NO_QUERY	DJKey	"@Pifiz Hiya, great thanks! Just about to go back there now!  Thanks for the FF's"
4	1552036207	Sat Apr 18 10:37:12 PDT 2009	NO_QUERY	bargainbriana	@5DollarDinners I've loaded some great blogtalk radio shows on my ipod to listen to on my drive!  see ya soon!
4	1552036264	Sat Apr 18 10:37:13 PDT 2009	NO_QUERY	reflectonthis	Thnk u more  lets do it again soon
4	1552036285	Sat Apr 18 10:37:14 PDT 2009	NO_QUERY	MissBrittanyLee	laying out in Holcomb gardens and then going swimming at the HRC. What a lovely day 
4	1552036292	Sat Apr 18 10:37:13 PDT 2009	NO_QUERY	gwyns	@aMMPh heeehehee! Thanks  nothing like it to make you feel like you actually accomplished something!
4	1552036371	Sat Apr 18 10:37:14 PDT 2009	NO_QUERY	twerd001	@KimKardashian  hey kim im a  huge fan! ur like my role model and i really hope i can actually meet u one day.  
4	1552036387	Sat Apr 18 10:37:14 PDT 2009	NO_QUERY	Karrenrp	"watching 'jumpin jack flash'. I love movies from the 80s, bringing it back old school "
4	1552036389	Sat Apr 18 10:37:14 PDT 2009	NO_QUERY	charly_murg	bargain for today? proper vintage fur coat �5  love itttt
4	1552036421	Sat Apr 18 10:37:15 PDT 2009	NO_QUERY	redfoxferret	"@charlthorn94 heehee, I like your cards(: you two have nice handwriting :L and tell Vickiee I'm not one :O :L "
4	1552036445	Sat Apr 18 10:37:16 PDT 2009	NO_QUERY	nicole_anderson	Ready with 20 minutes to spare  woo! :-p xx
4	1552036448	Sat Apr 18 10:37:15 PDT 2009	NO_QUERY	clabuff	@coloradosumi thanks belatedly for the #followfriday love! right back at ya 
4	1552036497	Sat Apr 18 10:37:14 PDT 2009	NO_QUERY	LauraCMcNally	"Spent 2 &amp; 1/2 hours in the hairdresser, I like it though "
4	1552036501	Sat Apr 18 10:37:16 PDT 2009	NO_QUERY	Blondaholic1990	i barely go on this hmmmm :/ had a great day! bought my dress for the party 
4	1552036537	Sat Apr 18 10:37:15 PDT 2009	NO_QUERY	LilOne86	Chillin 
4	1552036549	Sat Apr 18 10:37:15 PDT 2009	NO_QUERY	localmusicbeat	Happy Record Store Day! Big thanks to all the indie record shops out there for doing what you do! 
4	1552036588	Sat Apr 18 10:37:16 PDT 2009	NO_QUERY	KiriLockheart	Rewriting chapter 1/28 of Dratillia and listning to Utada Hikaru  *starting to want food.....Sushi would be nice !!!*
4	1552036600	Sat Apr 18 10:37:16 PDT 2009	NO_QUERY	LayersTV_RC	"@MoosePeterson The gear locker doesnt hurt, i'll say that.. "
4	1552036604	Sat Apr 18 10:37:17 PDT 2009	NO_QUERY	Gen22	@twicullen NO BABE- NEVER!!! me loves YOU!!! 
4	1552036643	Sat Apr 18 10:37:18 PDT 2009	NO_QUERY	asronline	@TouchReviews_PR Anytime dude  did u find the Yahoo! Wordpress installer package?
4	1552036683	Sat Apr 18 10:37:16 PDT 2009	NO_QUERY	olyander	Susan Boyle you are the greatest ah ha yet.  Your voice is priceless!  Keep it real 
4	1552036698	Sat Apr 18 10:37:17 PDT 2009	NO_QUERY	Nicoolle	"damn, i haven't read any more of breaking dawn, but i've got loads of piano music  might just go and experiment with them ......."
4	1552036701	Sat Apr 18 10:37:17 PDT 2009	NO_QUERY	wisteela	"@Beardy Well, maybe not, but that's what I'll be doing. "
4	1552036737	Sat Apr 18 10:37:18 PDT 2009	NO_QUERY	vondews	"Walkind Dead #60,Vers�o Brasileira Herbert Richards: http://tinyurl.com/cka9us "
4	1552036770	Sat Apr 18 10:37:17 PDT 2009	NO_QUERY	amandajoyy	I want to play outside. No work today. 
4	1552036776	Sat Apr 18 10:37:17 PDT 2009	NO_QUERY	DoctorAngie	"Heading out to the mall and the park with my kids! It's a beautiful day,everybody! Enjoy "
4	1552036790	Sat Apr 18 10:37:19 PDT 2009	NO_QUERY	chancetheripper	Slept in  My dad's house is so much calmer than mine.
4	1552036811	Sat Apr 18 10:37:18 PDT 2009	NO_QUERY	GeorgeBriggs	is going outside 
4	1552036818	Sat Apr 18 10:37:18 PDT 2009	NO_QUERY	BigMike550	@cassieventura hmmm wish too see updated recent pics of u! 
4	1552036881	Sat Apr 18 10:37:19 PDT 2009	NO_QUERY	ggw_bach	@RogersDavid   pain's a warning signal for sure ... whether in the body ... or in the mind.  Pay attention ... see what's happening!
4	1552036905	Sat Apr 18 10:37:18 PDT 2009	NO_QUERY	amandatinney	@dawnmaloney It ends on May 16th so there is still pleanty of time left for you to get there. Come on down! 
4	1552036915	Sat Apr 18 10:37:19 PDT 2009	NO_QUERY	KathyAP	@parkerkatherine  #transcoding! noted  What else for #nab09?
4	1552036975	Sat Apr 18 10:37:20 PDT 2009	NO_QUERY	idaboo	@SoOoCHRISpy the one on sepulveda by baskin robbins  let's go! puahah
4	1552036986	Sat Apr 18 10:37:19 PDT 2009	NO_QUERY	xjamiexluvsxjbx	@rxrrazorblade I'm reading it now. 
4	1552036994	Sat Apr 18 10:37:19 PDT 2009	NO_QUERY	EmeraldCharm	is sitting in the lobby at the hotel. i can't find either of my mothers! ahhhh! going home today 
4	1552037145	Sat Apr 18 10:37:23 PDT 2009	NO_QUERY	paulscott56	@sheltren Go postal? 
4	1552037208	Sat Apr 18 10:37:21 PDT 2009	NO_QUERY	theamericanxp	Standing outside enjoying the California sunshine! Spoke with a possible soon 2b pro baseball player from Nebraska at work today. 
4	1552037239	Sat Apr 18 10:37:22 PDT 2009	NO_QUERY	erifelgnujeht	Beach time! 
4	1552037276	Sat Apr 18 10:37:23 PDT 2009	NO_QUERY	XFRachgaz	"@dawn_dewar Absolutely, makes for a better, bigger pressie "
4	1552037324	Sat Apr 18 10:37:24 PDT 2009	NO_QUERY	Hildy77	"Feeling a bit nauseated but am sure itll be ok soon tho  gonna try for a walk soon. Nice weather, stopped snowing (thank god)"
4	1552037328	Sat Apr 18 10:37:22 PDT 2009	NO_QUERY	kydiva1	going to play guitar hero instead.. ky is so boring.! cant wait to go back to miami. 
4	1552037346	Sat Apr 18 10:37:24 PDT 2009	NO_QUERY	ThoughtsHappen	"@carondg DH is shorthand for Dear Husband  I've also seen DD for Dear Daughter, but oddly never any others. I'll keep a lookout for u 4/24"
4	1552037363	Sat Apr 18 10:37:24 PDT 2009	NO_QUERY	bhrome	Downtown. No tourists slapped. Still early tho. 
4	1552037414	Sat Apr 18 10:37:24 PDT 2009	NO_QUERY	strgt	The plan was to go to mamitas beach at #playadelcarmen. I just woke up. Yesterday I got drunk (8) tequila tequila (8) and came back @ 4am 
4	1552037469	Sat Apr 18 10:37:24 PDT 2009	NO_QUERY	DonnaofShePromo	@Quintonstorm Whatu soooo excited about fam???... I better c u when i'm in FLA! 
4	1552037499	Sat Apr 18 10:37:24 PDT 2009	NO_QUERY	Aquachick22	@Tyrese4ReaL I'm hungry too. I'm in the mood for a grilled cheese sandwhich 
4	1552037502	Sat Apr 18 10:37:26 PDT 2009	NO_QUERY	OneSmallFire	@kellyjay7 Every movement/trend needs a counter-movement/trend. It's all in good fun and I love it. 
4	1552037520	Sat Apr 18 10:37:24 PDT 2009	NO_QUERY	littlenar	"yes, im finished! and now i get to put my contacts in! and its so nice outside!!! going to the zoo maybe.. "
4	1552037528	Sat Apr 18 10:37:24 PDT 2009	NO_QUERY	amynsattani	Making a website template 
